taxonID	vernacularName	language	countryCode	locality	transliteration
11480016	Drok Skalnyi	Russian	RU	Russia	
11480016	Drok Sibirski	Russian	RU	Russia	
11480016	Drok Raskidistyi	Russian	RU	Russia	
11480016	Drok Polevoi	Russian	RU	Russia	
11480016	Drok Krasilnyi	Russian	RU	Russia	
11480016	Drok Donskoi	Russian	RU	Russia	
11480016	Drobishor Tinktoriu	Romanian	MD	Moldova	
11480016	Dekhpatzakhik	Armenian	AM	Armenia	
11480016	Dazinis Prozirnis	Lithuanian	LT	Lithuania	
11480016	Drik Krasylnyi	Ukrainian	UA	Ukraine	
11480016	Retama Tintorera				
11480016	Retama De Tintes				
11480016	Dyer's Greenweed	English			
11480018	Yellow Rattlepod	English			
11480021	Leopard Tree	English			
11480021	Pau-ferro				
11480022	Urdavvan	Hindi	IN	India	
11480022	Befari	English			
11480026	Jacaranda				
11480026	Jacaranda-do-cerrado				
11480026	Jacaranda-de-campo				
11480026	Jacaranda-da-bahia				
11480027	Pagoda Tree				
11480027	Sophore du Japon	French			
11480027	Stifnolobium Yaponski	Russian	RU	Russia	
11480027	Sofora Yaponskaya	Russian	RU	Russia	
11480027	Umbrella Tree	English			
11480027	Chinese Scholar Tree	English			
11480027	Japanese Pagoda Tree	English			
11480028	Mato Amarillo				
11480028	Guacolote Amarillo				
11480029	Lei Nova				
11480029	Arariba				
11480029	Pau De Sangue				
11480029	Arariba Rosa				
11480029	Putumuju Pequeno				
11480029	Pau Sangue				
11480029	Banha-de-galinha				
11480031	Native Wisteria	English			
11480031	Wild Sarsaparille	English			
11480031	Wild Wisteria Climber	English			
11480031	Native Lilac	English			
11480041	Sicupira				
11480041	Pessoek				
11480041	Fava-de-santo-inacio				
11480041	Sucupira Branca				
11480041	Sucupira-Branca				
11480041	Sucupira				
11480042	Espinita				
11480042	Palo De Brasil				
11480042	Brasil				
11480042	Campeche				
11480042	Palo Brasil				
11480043	Guavo	Spanish			
11480043	Cuajiniquil Peludo				
11480044	Savonette Le Ba				
11480044	Greenheart	English			
11480044	Savonette	French			
11480044	Savonette Petite Feuille	French			
11480045	Veksibiya Tolstoplodnaya	Russian	RU	Russia	
11480045	Talkhak	Tadzhik	052	Tadzhikistan	
11480045	Sofora Tolstoplodnaya	Russian	RU	Russia	
11480045	Eshakmiya	Uzbek	UZ	Uzbekistan	
11480045	Esek Miya	Kazakh	KZ	Kazakhstan	
11480045	Achchikmiya	Tadzhik	052	Tadzhikistan	
11480046	Chili Clover	English			
11480046	Spanish Clover	English			
11480048	Velvet Tamarind	English			
11480050	Sarongaza		MG	Madagascar	
11480050	Ohai				
11480050	Colville Glory	English			
11480050	Colvillia				
11480050	Glory Covillea				
11480053	Guanacaste				
11480053	Plumillo	Spanish			
11480053	Gavilan				
11480053	Zorra				
11480053	Tambor				
11480053	Chapulaltapa				
11480055	Jitai-amarelo				
11480056	Vika Krasivaya	Russian	RU	Russia	
11480056	Oinom	Buryat	264	Buryatia, Russia	
11480056	Khebleg Gish	Mongolian	MN	Mongolia	
11480056	Tsuru Fuji Bakama				
11480056	Cheder Ebs	English			
11480056	Goroshek Priyatnyi	Russian	RU	Russia	
11480058	Blue Lupin	English			
11480059	Calumbi Miudo				
11480060	Pazhytnik Blakitny	Belorussian	BY	Belarus	
11480060	Blue Fenugreek	English			
11480060	Sinine Lambalaats	Estonian	EE	Estonia	
11480060	Pazhitnik Goluboi	Russian	RU	Russia	
11480060	Molotru Albastru	Romanian	MD	Moldova	
11480060	Melynziede Ozrage	Lithuanian	LT	Lithuania	
11480060	Khekh Chireg	Mongolian	MN	Mongolia	
11480060	Guniba Goluba	Ukrainian	UA	Ukraine	
11480060	Schabziegerkraut	German			
11480060	Blauer Bockshornklee	German			
11480060	Melilot Bleu	French			
11480060	Sweet Trefoil	English			
11480064	Shimerserkhy Khoshoonbut	Mongolian	MN	Mongolia	
11480064	Lespedeza Sitnikovaya	Russian	RU	Russia	
11480064	Lespedeza Kopeechnikovaya	Russian	RU	Russia	
11480064	Lespedetza Sitnikovaya	Russian	RU	Russia	
11480064	Chilvari Lespedes	Azerbaijani	AZ	Azerbaijan	
11480065	Winged Pea	English			
11480065	Pedrosia				
11480065	Parrot-beak	English			
11480065	Pelican-beak	English			
11480065	Coral Gem	English			
11480065	Pico Paloina				
11480066	Summer Lupine	English			
11480068	Kitola				
11480068	Tchitola				
11480077	Tabacuela				
11480077	Clavelina				
11480079	Jurema Branca		BR	Brazil	
11480079	Arapiraca		BR	Brazil	
11480079	Vinhatico De Espino		BR	Brazil	
11480079	Pau Rosea		BR	Brazil	
11480080	Broad-leaved Lupine	English			
11480081	Sebastiao-de-arruda				
11480081	Bastiao-de-arruda				
11480082	Sapuvussu				
11480084	Ostrolodochnik Komarova	Russian	RU	Russia	
11480084	Komarovyn Ortuuz	Mongolian	MN	Mongolia	
11480086	African Locust Bean Tree	English			
11480091	Prostrate Kowhai	English			
11480095	Palo Joso		MX	Mexico	
11480096	Cimbra-Potro		158	Venezuella	
11480096	Clavellino Amarillo		158	Venezuella	
11480096	Clavellina		158	Venezuella	
11480097	Palo Barroso		AR	Argentina	
11480097	Triadim				
11480097	Guaiacan Blanco		AR	Argentina	
11480097	Arapiraca		BR	Brazil	
11480099	Chino		MX	Mexico	
11480099	Palo Chino		MX	Mexico	
11480102	Barbasquio				
11480102	Fruta-de-rato				
11480102	Barbasco				
11480109	Facheiro				
11480110	Espartzet Kemulyarii	Russian	RU	Russia	
11480113	Mateloi				
11480113	Mateloi Lalahi				
11480115	Dogwood	English			
11480129	Altamissa				
11480129	Chinchibe				
11480129	Guashillo				
11480130	Maakiya Amurskaya	Russian	RU	Russia	
11480130	Akatziya Amurskaya	Russian	RU	Russia	
11480130	Amur Maackia				
11480131	Kathsola	Hindi	IN	India	
11480137	Chicharron				
11480137	Sicahuite				
11480137	Sare Blanco				
11480141	Bois Noir a Graines Rouges	French			
11480141	Oeil De Paon		MG	Madagascar	
11480141	Corail Vegetale	French			
11480141	L'Eglise	French			
11480141	Arbre a Eglise	French			
11480141	Dilmawi				
11480141	Jumbi Bead	English			
11480141	Deleite				
11480141	Peonia				
11480141	Acacia Coral	English			
11480141	Coralitos				
11480141	Delicia				
11480141	Curly Bean	English			
11480141	Red Bead Tree	English			
11480141	Circassian Seed	English			
11480141	Red Sandalwood	English			
11480141	Bois Noir a la Graine	French			
11480141	Bois Noir de Bourbon	French			
11480141	Lagati				
11480141	Bois Noir Rouge	French			
11480141	Agati Petite Feuille	French			
11480141	Red Sandalwood Tree	English			
11480141	Coral Wood	English			
11480141	Bead Tree	English			
11480141	Pitipitio				
11480141	Paina				
11480141	Popoa				
11480141	Peacock Flower-fence	English			
11480141	Agati	French			
11480141	Peonia Extranjera				
11480141	Reglisse	French			
11480141	Anaikuntumani	Tamil			
11480141	Anikundumani	Tamil			
11480141	Lera				
11480141	Pomea				
11480141	Vaivai Ni Vavalagi				
11480141	Graine-reglisse	French			
11480141	Madatiya	Sinhala			
11480141	Kafe Bonara		MG	Madagascar	
11480141	Bonaramena		MG	Madagascar	
11480141	Conori		MG	Madagascar	
11480154	Cafe-rana-assu				
11480154	Timbo-rana				
11480155	Faveira	Portuguese			
11480158	Foothill Palo Verde				
11480158	Palo Verde				
11480161	Sochevichnik Komarova	Russian	RU	Russia	
11480161	China Krylataya	Russian	RU	Russia	
11480161	China Komarova	Russian	RU	Russia	
11480162	Sochevichnik Azerbaijanski	Russian	RU	Russia	
11480162	China Azerbaijanskaya	Russian	RU	Russia	
11480166	Catanduva				
11480166	Guanambira De Terra Firme				
11480166	Angico Monjolo	Portuguese	BR	Brazil	
11480166	Angico	Portuguese	BR	Brazil	
11480167	Rayito				
11480167	Carbonero	Spanish	CO	Colombia	
11480177	Cambuin Angico				
11480177	Cambui Vinhatico				
11480177	Cauvi				
11480178	Sucupirucu				
11480181	Calumbi				
11480182	Viola				
11480182	Angico Surucucu				
11480183	Catingueira Rasteira				
11480183	Catinga De Porco				
11480187	Goroshek Armyanski	Russian	RU	Russia	
11480187	Goroshek Anatoliiski	Russian	RU	Russia	
11480192	Palo De Las Siete Vueltas				
11480193	Niaure		314	Trinidad	
11480194	Goroshek Resnitchatyi	Russian	RU	Russia	
11480234	Bin-avari	Sinhala			
11480234	Cheppunerenchi	Tamil			
11480234	Bin-awari	Sinhala			
11480234	Latahai	Hindi	IN	India	
11480281	Opulu	Sinhala			
11480281	Attukaddupulli	Tamil			
11480281	Kadumpuli	Tamil			
11480306	Wakutu				
11480306	Senivakacegu				
11480314	Iyamalai	Tamil			
11480314	Ichavalai	Tamil			
11480357	Godawawuletiya	Sinhala	LK	Sri Lanka	
11480561	Ail	Hindi	IN	India	
11480561	Ar	Hindi	IN	India	
11480561	Kirkichi	Hindi	IN	India	
11480561	Kanta	Hindi	IN	India	
11480561	Jhinjhi	Hindi	IN	India	
11480561	Shiah-Kanta	Hindi	IN	India	
11480576	Western Gold Tip	English			
11480595	Tzertzis Griffita	Russian	RU	Russia	
11480595	Shulyash	Tadzhik	052	Tadzhikistan	
11480595	Bagryannik Griffita	Russian	RU	Russia	
11480595	Arguvan	Turkmenian	TM	Turkmenistan	
11480602	Donnichnik Kafirniganski	Russian	RU	Russia	
11480602	Pazhitnik Kafirniganski	Russian	RU	Russia	
11480604	Argirolobium Pazhitnikovyi	Russian	RU	Russia	
11480607	Pazhitnik Rykhlotzvetkovyi	Russian	RU	Russia	
11480607	Donnichnik Rykhlotzvetkovyi	Russian	RU	Russia	
11480609	Donnichnik Lipskogo	Russian	RU	Russia	
11480609	Rishkai-Gouak	Tadzhik	052	Tadzhikistan	
11480609	Pazhitnik Lipskogo	Russian	RU	Russia	
11480610	Pazhitnik Dvukhtzvetkovyi	Russian	RU	Russia	
11480610	Donnichnik Dvukhtzvetkovyi	Russian	RU	Russia	
11480613	Pazhitnik Turkmenski	Russian	RU	Russia	
11480615	Pazhitnik Very	Russian	RU	Russia	
11480624	Espartzet Sintenisa	Russian	RU	Russia	
11480628	Karngan Karchatzokhun	Armenian	AM	Armenia	
11480628	Gysakovde Esparset	Azerbaijani	AZ	Azerbaijan	
11480628	Espartzet Korotkostebelnyi	Russian	RU	Russia	
11480637	Espartzet Very	Russian	RU	Russia	
11480637	Espartzet Lipskogo	Russian	RU	Russia	
11480641	Kopeechnik Azerbaidzhanski	Russian	RU	Russia	
11480644	Kopeechnik Bukharski	Russian	RU	Russia	
11480658	Espartzet Misho	Russian	RU	Russia	
11480659	Espartzet Melkotzvetkovyi	Russian	RU	Russia	
11480668	Espartzet Tavernierelistnyi	Russian	RU	Russia	
11480669	Espartzet Zarafshanski	Russian	RU	Russia	
11480672	Espartzet Priyatnyi	Russian	RU	Russia	
11480674	Espartzet Zakaspiiski	Russian	RU	Russia	
11480676	Ochbion	Tadzhik	052	Tadzhikistan	
11480676	Kizboltir	Uzbek	UZ	Uzbekistan	
11480676	Ammotamnus Lemana	Russian	RU	Russia	
11480676	Achchibuta	Uzbek	UZ	Uzbekistan	
11480693	Kopeechnik Gruzinski	Russian	RU	Russia	
11480694	Kopeechnik Kopetdagski	Russian	RU	Russia	
11480696	Kopeechnik Lemana	Russian	RU	Russia	
11480699	Lyutzerna Raznotzvetnaya	Russian	RU	Russia	
11480711	Kala	Hindi	IN	India	
11480711	Sakena	Hindi	IN	India	
11480711	Sakana	Hindi	IN	India	
11480711	Bankati	Hindi	IN	India	
11480712	Puzyrnik Tonki	Russian	RU	Russia	
11480713	Puzyrnik Sedovatyi	Russian	RU	Russia	
11480713	Puzyrnik Paulsena	Russian	RU	Russia	
11480713	Puzyrnik Guntski	Russian	RU	Russia	
11480716	Kopeechnik Melkokrylyi	Russian	RU	Russia	
11480717	Kopeechnik Golovchatyi	Russian	RU	Russia	
11480719	Kopeechnik Operyonnyi	Russian	RU	Russia	
11480723	Nut Kolyuchelistnyi	Russian	RU	Russia	
11480723	Nut Iglolistnyi	Russian	RU	Russia	
11480723	Nut Garanski	Russian	RU	Russia	
11480727	Goroshek Zhilkovatyi	Russian	RU	Russia	
11480733	Donnichnik Voskhodyashchi	Russian	RU	Russia	
11480733	Pazhitnik Voskhodyashchi	Russian	RU	Russia	
11480736	Donnichnik Badakhshanski	Russian	RU	Russia	
11480736	Pazhitnik Badakhshanski	Russian	RU	Russia	
11480737	Pazhitnik Golovchatyi	Russian	RU	Russia	
11480741	Katha	Hindi	IN	India	
11480742	Lyadvenetz Mishausa	Russian	RU	Russia	
11480747	Himalayan Bladder Senna	English			
11480748	Puzyrnik Komarova	Russian	RU	Russia	
11480759	Nut Kopetdagski	Russian	RU	Russia	
11480760	Tashkurut	Tadzhik	052	Tadzhikistan	
11480760	Nut Fedchenko	Russian	RU	Russia	
11480761	Nut Zhakemonta	Russian	RU	Russia	
11480761	Nut Mnogoparnyi	Russian	RU	Russia	
11480762	Ostrolodochnik Tianshanski	Russian	RU	Russia	
11480769	Astrakanta Kaspiyskaya	Russian	RU	Russia	
11480770	Astrakanta Voskozubchataya	Russian	RU	Russia	
11480776	Astrakanta Zolotistaya	Russian	RU	Russia	
11480784	Astragal Ezhovyi	Russian	RU	Russia	
11480785	Astragal Prevoskhodnyi	Russian	RU	Russia	
11480788	Astragal Krupnokilevyi	Russian	RU	Russia	
11480790	Astragal Ottopyrennyi	Russian	RU	Russia	
11480796	Astragal Kryuchkoplodnyi	Russian	RU	Russia	
11480799	Astragal Setchatoplodnyi	Russian	RU	Russia	
11480799	Astragal Gubchatoplodnyi	Russian	RU	Russia	
11480801	Astragal Chernokolosyi	Russian	RU	Russia	
11480803	Astragal Shugnanski	Russian	RU	Russia	
11480804	Astragal Strelkovyi	Russian	RU	Russia	
11480807	Astragal Kryuchkovolosistyi	Russian	RU	Russia	
11480810	Astragal Lisovidnyi	Russian	RU	Russia	
11480816	Astragal Kulyabski	Russian	RU	Russia	
11480822	Astragal Yakornyi	Russian	RU	Russia	
11480824	Astragal Baisunski	Russian	RU	Russia	
11480827	Astragal Karagannikovyi	Russian	RU	Russia	
11480835	Astragal Yagnobski	Russian	RU	Russia	
11480836	Astragal Khobotkovyi	Russian	RU	Russia	
11480841	Astragal Prizhatovolosistyi	Russian	RU	Russia	
11480843	Vaviloviya Krasivaya	Russian	RU	Russia	
11480843	Gorokh Krasivyi	Russian	RU	Russia	
11480846	China Vinogradnikovaya	Russian	RU	Russia	
11480849	China Zheltozelenaya	Russian	RU	Russia	
11480850	Myulkak	Tadzhik	052	Tadzhikistan	
11480850	Mulkak	Uzbek	UZ	Uzbekistan	
11480850	China Mulkak	Russian	RU	Russia	
11480852	Goroshek Maloparnyi	Russian	RU	Russia	
11480852	Chechevichka Maloparnaya	Russian	RU	Russia	
11480853	Sochevichnik Persidski	Russian	RU	Russia	
11480853	Goroshek Iranski	Russian	RU	Russia	
11480871	Astragal Kubarchatyi	Russian	RU	Russia	
11480879	Astragal Girkanski	Russian	RU	Russia	
11480888	Astragal Khryashchevatyi	Russian	RU	Russia	
11480894	Vika Pushistenkaya	Russian	RU	Russia	
11480894	Sochevichnik Poluvolosistyi	Russian	RU	Russia	
11480894	Goroshek Malovolosistyi	Russian	RU	Russia	
11480894	Goroshek Poluvolosistyi	Russian	RU	Russia	
11480915	Astragal Plodonosnyi	Russian	RU	Russia	
11480917	Astragal Aktauiski	Russian	RU	Russia	
11480924	Astragal Broterusa	Russian	RU	Russia	
11480926	Astragal Khargoshski	Russian	RU	Russia	
11480938	Astragal Gaudanski	Russian	RU	Russia	
11480946	Astragal Radde	Russian	RU	Russia	
11480951	Astragal Aksuiskii	Russian	RU	Russia	
11480954	Astragal Elbrusski	Russian	RU	Russia	
11480955	Astragal Gjuneiski	Russian	RU	Russia	
11480966	Astragal Urgutski	Russian	RU	Russia	
11480977	Astragal Mokhnatonogii	Russian	RU	Russia	
11480978	Astragal Evgeniya	Russian	RU	Russia	
11480980	Astragal Ispisannyi	Russian	RU	Russia	
11481009	Astragal Zhilkovatolistnyi	Russian	RU	Russia	
11481010	Astragal Chernozheltyi	Russian	RU	Russia	
11481011	Astragal Strannyi	Russian	RU	Russia	
11481020	Astragal Kabristanski	Russian	RU	Russia	
11481024	Astragal Krupnokolosyi	Russian	RU	Russia	
11481025	Astragal Dlinnokhvostyi	Russian	RU	Russia	
11481028	Astragal Krivonogi	Russian	RU	Russia	
11481038	Astragal Persidski	Russian	RU	Russia	
11481048	Astragal Korotkolepestnyi	Russian	RU	Russia	
11481051	Astragal Nozhkoplodnyi	Russian	RU	Russia	
11481053	Astragal Raulinsa	Russian	RU	Russia	
11481059	Astragal Shovitza	Russian	RU	Russia	
11481060	Astragal Korotkokolyuchkovyi	Russian	RU	Russia	
11481066	Astragal Reshetchatyi	Russian	RU	Russia	
11481075	Astragal Otklonennovolosistyi	Russian	RU	Russia	
11481115	Astragal Polulunnyi	Russian	RU	Russia	
11481138	Angico Branco	Portuguese	BR	Brazil	
11481200	Odabrini	Hindi	IN	India	
11481200	Odabrenu	Hindi	IN	India	
11481200	Fanivanjetry		MG	Madagascar	
11481218	Sitrakovoafery				
11481218	Andriambavikelijianjakalanitra		MG	Madagascar	
11481218	Trialaimody		MG	Madagascar	
11481218	Sindrahorindrano		MG	Madagascar	
11481218	Sofitotsy		MG	Madagascar	
11481218	Vohidrotra		MG	Madagascar	
11481218	Samboromalama		MG	Madagascar	
11481218	Trefle a Fleurs Jaunes	French			
11481308	Chataignier Tahitien	French			
11481308	Marau				
11481308	Marare				
11481308	Rata				
11481308	Arau				
11481308	Mape				
11481308	Tahitian Chestnut	English			
11481308	Ivi				
11481308	Ifi				
11481532	Queensland Ebony	English			
11481550	Chezneya Kopetdagskaya	Russian	RU	Russia	
11481552	Chezneya Astragalovidnaya	Russian	RU	Russia	
11481557	Chezneya Tadzhikskaya	Russian	RU	Russia	
11481558	Chezneya Troichataya	Russian	RU	Russia	
11481560	Ostrolodochnik Astragalovyi	Russian	RU	Russia	
11481565	Ostrolodochnik Bogushski	Russian	RU	Russia	
11481569	Ostrolodochnik Tolstovatyi	Russian	RU	Russia	
11481587	Ostrolodochnik Gorbunova	Russian	RU	Russia	
11481588	Turhan Ortuuz	Mongolian	MN	Mongolia	
11481591	Ostrolodochnik Belovatyi	Russian	RU	Russia	
11481591	Ostrolodochnik Uglublennyi	Russian	RU	Russia	
11481593	Ostrolodochnik Karyagina	Russian	RU	Russia	
11481607	Ostrolodochnik Snezhnolistnyi	Russian	RU	Russia	
11481632	Ostrolodochnik Guntski	Russian	RU	Russia	
11481635	Ostrolodochnik Skudnozhestkovo	Russian	RU	Russia	
11481641	Ostrolodochnik Linchevskogo	Russian	RU	Russia	
11481642	Ostrolodochnik Lyupinovyi	Russian	RU	Russia	
11481648	Ostrolodochnik Mikrosferichesk	Russian	RU	Russia	
11481651	Ostrolodochnik Ploskonogotkovy	Russian	RU	Russia	
11481653	Ostrolodochnik Blizhaishi	Russian	RU	Russia	
11481655	Ostrolodochnik Pushistyi	Russian	RU	Russia	
11481659	Ostrolodochnik Priyatnyi	Russian	RU	Russia	
11481662	Ostrolodochnik Takhtinski	Russian	RU	Russia	
11481677	Shimali Iran Espartzet	Azerbaijani	AZ	Azerbaijan	
11481677	Espartzet Severoiranski	Russian	RU	Russia	
11481681	Espartzet Ekhidna	Russian	RU	Russia	
11481684	Mykhtelifyarpag Esparset	Azerbaijani	AZ	Azerbaijan	
11481684	Karngan Taraterev	Armenian	AM	Armenia	
11481684	Espartzet Raznolistnyi	Russian	RU	Russia	
11481688	Espartzet Shugnanski	Russian	RU	Russia	
11481688	Espartzet Rykhlotzvetkovyi	Russian	RU	Russia	
11481700	Ostrolodochnik Savellanski	Russian	RU	Russia	
11481704	Ostrolodochnik Pushistosferich	Russian	RU	Russia	
11481710	Korngan Amenabardzr	Armenian	AM	Armenia	
11481710	Gyndyr Esparset	Azerbaijani	AZ	Azerbaijan	
11481710	Espartzet Vysochaishyi	Russian	RU	Russia	
11481714	Espartzet Bunge	Russian	RU	Russia	
11481715	Espartzet Khorassanski	Russian	RU	Russia	
11481716	Korngan Exhdzhiuravor	Armenian	AM	Armenia	
11481716	Espartzet Rogoobraznyi	Russian	RU	Russia	
11481716	Espartzet Rogatyi	Russian	RU	Russia	
11481716	Buinuzchuglu Esparset	Azerbaijani	AZ	Azerbaijan	
11481719	Espartzet Vysoki	Russian	RU	Russia	
11481719	Espartzet Krupnyi	Russian	RU	Russia	
11481722	Espartzet Svetloplodnyi	Russian	RU	Russia	
11481722	Achykhgokhum Esparset	Azerbaijani	AZ	Azerbaijan	
11481731	Astrakanta Meshedskaya	Russian	RU	Russia	
11481738	Espartzet Bolshoi	Russian	RU	Russia	
11481744	Katira Gum				
11481746	Astrakanta Karabakhskaya	Russian	RU	Russia	
11481775	Astrakanta Meyera	Russian	RU	Russia	
11481794	Astrakanta Podushechnaya	Russian	RU	Russia	
11481825	Astragal Sachenda	Russian	RU	Russia	
11481826	Astragal Pakhuchi	Russian	RU	Russia	
11481836	Astragal Chernoodetyi	Russian	RU	Russia	
11481848	Astragal Mekhovoi	Russian	RU	Russia	
11481858	Astragal Lozhnopusyristyi	Russian	RU	Russia	
11481874	Astragal Mokhnatyi	Russian	RU	Russia	
11481875	Astragal Gladki	Russian	RU	Russia	
11481880	Astragal Ishkamishski	Russian	RU	Russia	
11481901	Astragal Krasnookaimlennyi	Russian	RU	Russia	
11481932	Astragal Tereklyiski	Russian	RU	Russia	
11481933	Astragal Korotkovoilochnyi	Russian	RU	Russia	
11481957	Astragal Kirpichnikova	Russian	RU	Russia	
11481961	Astragal Dlinnonogotkovyi	Russian	RU	Russia	
11481966	Astragal Shemakhinski	Russian	RU	Russia	
11481977	Astragal Vysokogornyi	Russian	RU	Russia	
11481984	Astragal Badakhshanski	Russian	RU	Russia	
11482005	Astragal Persepolski	Russian	RU	Russia	
11482015	Astragal Izognutosemyannyi	Russian	RU	Russia	
11482024	Astragal Shakhdarinski	Russian	RU	Russia	
11482047	Astragal Akkerbergenski	Russian	RU	Russia	
11482053	Astragal Serovatyi	Russian	RU	Russia	
11482055	Astragal Pogranichnyi	Russian	RU	Russia	
11482057	Astragal Kottona	Russian	RU	Russia	
11482059	Astragal Povilikovyi	Russian	RU	Russia	
11482060	Astragal Klyuvoobraznyi	Russian	RU	Russia	
11482065	Astragal Ovchinnikova	Russian	RU	Russia	
11482066	Astragal Sheremeteva	Russian	RU	Russia	
11482080	Astragal Abramova	Russian	RU	Russia	
11482082	Astragal Sognutorogi	Russian	RU	Russia	
11482089	Astragal Iolderinski	Russian	RU	Russia	
11482090	Astragal Shirokolistnyi	Russian	RU	Russia	
11482106	Astragal Dlinnonozhkovyi	Russian	RU	Russia	
11482110	Astragal Shmalgauzena	Russian	RU	Russia	
11482111	Astragal Zameshchayushchi	Russian	RU	Russia	
11482114	Astragal Bakaliiskii	Russian	RU	Russia	
11482118	Astragal Ptitzenogi	Russian	RU	Russia	
11482120	Astragal Daurskii	Russian	RU	Russia	
11482120	Astragal Stevena	Russian	RU	Russia	
11482129	Astragal Gryaznoburyi	Russian	RU	Russia	
11482131	Astragal Dlinnozaostrennyi	Russian	RU	Russia	
11482142	Astragal Massagetova	Russian	RU	Russia	
11482143	Astragal Shelkovnikova	Russian	RU	Russia	
11482144	Astragal Yarutkovidnyi	Russian	RU	Russia	
11482148	Astragal Gogenakera	Russian	RU	Russia	
11482155	Astragal Yuratzki	Russian	RU	Russia	
11482158	Astragal Lantzetolistnyi	Russian	RU	Russia	
11482179	Zagafgaziya Esparset	Azerbaijani	AZ	Azerbaijan	
11482179	Korngan Andrkovkasyan	Armenian	AM	Armenia	
11482179	Espartzet Zakavkazski	Russian	RU	Russia	
11482188	Astragal Serebristyi	Russian	RU	Russia	
11482193	Astragal Maverranagriski	Russian	RU	Russia	
11482204	Astragal Zelenyi	Russian	RU	Russia	
11482207	Yontok	Uzbek	UZ	Uzbekistan	
11482207	Yantotz	Tadzhik	052	Tadzhikistan	
11482207	Yantak Sedovatyi	Russian	RU	Russia	
11482207	Yandag	Turkmenian	TM	Turkmenistan	
11482207	Verblyuzhia Kolyucka Seraya	Russian	RU	Russia	
11482223	Karagana Skifskaya	Russian	RU	Russia	
11482230	Sochevichnik Oranzhevyi	Russian	RU	Russia	
11482230	Goroshek Oranzhevyi	Russian	RU	Russia	
11482231	Sochevichnik Baikalski	Russian	RU	Russia	
11482231	Goroshek Baikalski	Russian	RU	Russia	
11482231	Ebira Fuji				
11482232	Goroshek Kavkazski	Russian	RU	Russia	
11482232	Goroshek Sosnovskogo	Russian	RU	Russia	
11482234	Goroshek Luazelera	Russian	RU	Russia	
11482234	Goroshek Pushistyi	Russian	RU	Russia	
11482234	Chechevichka Luazelera	Russian	RU	Russia	
11482235	Goroshek Lilovyi	Russian	RU	Russia	
11482240	Gurvent Gish	Mongolian	MN	Mongolia	
11482240	Goroshek Rebristyi	Russian	RU	Russia	
11482252	Aika		MG	Madagascar	
11482252	Egitra				
11482252	Sindahoripotsy		MG	Madagascar	
11482252	Engitra		MG	Madagascar	
11482304	Astragal Lozhnosladkolistnyi	Russian	RU	Russia	
11482345	Darume Vine				
11482350	Raca-sisa				
11482351	Astragal Yaponski	Russian	RU	Russia	
11482359	Poik Tak Katen				
11482360	Maneho				
11482360	Gate-tete				
11482376	Sapotillo				
11482378	Famahifary		MG	Madagascar	
11482378	Vahimaintilahy				
11482378	Vahimafaoka				
11482378	Famehifarilahy				
11482378	Famefary				
11482378	Vahitsibarea		MG	Madagascar	
11482378	Vahitsikomba		MG	Madagascar	
11482378	Vahe-m-boarifsika		MG	Madagascar	
11482378	Famehifary		MG	Madagascar	
11482378	Vahytsikomba				
11482378	Vahe-m-burisika		MG	Madagascar	
11482378	Vahe-bourissika				
11482378	Fanefary				
11482378	Famahyfary				
11482380	Feijao Bravo				
11482383	Goroshek Polugolyi	Russian	RU	Russia	
11482384	Goroshek Fedchenko	Russian	RU	Russia	
11482385	Goroshek Parnotzvetkovyi	Russian	RU	Russia	
11482386	Goroshek Plotnovolosistyi	Russian	RU	Russia	
11482387	Suddarkhag Gish	Mongolian	MN	Mongolia	
11482387	Goroshek Zhilkovatyi	Russian	RU	Russia	
11482388	Sochevichnik Nipponski	Russian	RU	Russia	
11482388	Goroshek Nipponski	Russian	RU	Russia	
11482389	Sochevichnik Ovi	Russian	RU	Russia	
11482389	Goroshek Ovi	Russian	RU	Russia	
11482390	Goroshek Popova	Russian	RU	Russia	
11482391	Ostrolodochnik Ippolita	Russian	RU	Russia	
11482392	Gaudins Spitzkiel	German			
11482400	Goroshek Tzydena	Russian	RU	Russia	
11482400	Chechevichka Tzydena	Russian	RU	Russia	
11482401	Sochevichnik Polukruglyi	Russian	RU	Russia	
11482401	China Polukruglaya	Russian	RU	Russia	
11482402	Goroshek Semenova	Russian	RU	Russia	
11482403	Goroshek Gruzinski	Russian	RU	Russia	
11482404	Goroshek Voroshilova	Russian	RU	Russia	
11482405	Goroshek Kokandski	Russian	RU	Russia	
11482406	Goroshek Larisy	Russian	RU	Russia	
11482407	Tomtzetzegt Gish	Mongolian	MN	Mongolia	
11482407	Goroshek Krupnotzvetkovyi	Russian	RU	Russia	
11482410	Lyutzerna Sharovidnaya	Russian	RU	Russia	
11482410	Lyutzerna Peretyanutaya	Russian	RU	Russia	
11482429	Zacken-Esparsette	German			
11482439	Ostrolodochnik Nitevidnyi	Russian	RU	Russia	
11482442	Kinandrandraika		MG	Madagascar	
11482442	Kinandro		MG	Madagascar	
11482442	Hazomafaika		MG	Madagascar	
11482442	Voandavenina		MG	Madagascar	
11482442	Sovondrano		MG	Madagascar	
11482442	Fanavintrana		MG	Madagascar	
11482442	Bois Malgache	French			
11482442	Tokaibebe				
11482442	Sausautave				
11482443	Astragal Gokchinski	Russian	RU	Russia	
